name,age,city,salary
Priya,,Bangalore,70000.0
Karan,21.0,,40000.0
Aisha,20.0,Mumbai,60000.0
Aisha,22.0,,70000.0
Rahul,22.0,Chennai,50000.0
Daniyal,22.0,Hyderabad,50000.0
John,25.0,Pune,70000.0
Daniyal,,Bangalore,
Daniyal,22.0,Hyderabad,
Daniyal,25.0,Bangalore,70000.0
John,,,40000.0
Rahul,23.0,Pune,
Rahul,20.0,Hyderabad,50000.0
Ali,21.0,Chennai,
John,,Chennai,60000.0
Priya,25.0,Bangalore,
Ali,,,40000.0
Rahul,22.0,Mumbai,40000.0
Karan,24.0,Chennai,70000.0
Sara,,Mumbai,70000.0
John,21.0,Bangalore,40000.0
Ali,,Mumbai,40000.0
Ali,20.0,Mumbai,40000.0
Sara,,Pune,
Ali,21.0,Delhi,60000.0
Karan,,,40000.0
Rahul,21.0,Bangalore,40000.0
John,24.0,Hyderabad,50000.0
Sara,20.0,Pune,
Rahul,,Hyderabad,70000.0
Priya,22.0,Bangalore,40000.0
John,23.0,,40000.0
Aisha,,Mumbai,40000.0
Priya,,Delhi,
Karan,22.0,Delhi,40000.0
Rahul,23.0,Delhi,40000.0
Daniyal,23.0,Delhi,60000.0
Karan,24.0,Delhi,40000.0
Daniyal,24.0,Bangalore,50000.0
Ali,21.0,Mumbai,50000.0
Rahul,25.0,Chennai,70000.0
Rahul,22.0,Delhi,
Aisha,,Pune,40000.0
Rahul,20.0,Delhi,60000.0
Daniyal,22.0,Chennai,50000.0
Rahul,25.0,Pune,
Sara,20.0,Delhi,50000.0
Daniyal,23.0,Bangalore,70000.0
Ali,22.0,Chennai,50000.0
Rahul,23.0,Delhi,50000.0
Sara,20.0,,70000.0
Daniyal,23.0,Bangalore,50000.0
Karan,25.0,,40000.0
Sara,25.0,Mumbai,70000.0
Karan,,Mumbai,70000.0
John,25.0,Pune,
John,22.0,Pune,60000.0
Priya,24.0,Chennai,40000.0
Sara,25.0,Delhi,50000.0
Priya,,,70000.0
Rahul,22.0,Mumbai,60000.0
Sara,23.0,Hyderabad,
Ali,25.0,,
John,23.0,Delhi,60000.0
Ali,24.0,Bangalore,60000.0
Rahul,,Pune,
Sara,22.0,Bangalore,60000.0
Aisha,24.0,,40000.0
Priya,21.0,,50000.0
Daniyal,,,
Daniyal,23.0,Hyderabad,
Daniyal,25.0,Bangalore,50000.0
Karan,24.0,Hyderabad,40000.0
Aisha,24.0,Hyderabad,50000.0
Ali,21.0,Bangalore,
Sara,21.0,Mumbai,
Aisha,,Hyderabad,
Priya,21.0,Chennai,
Karan,21.0,Delhi,60000.0
John,23.0,Delhi,70000.0
Sara,22.0,Bangalore,40000.0
Sara,20.0,Bangalore,40000.0
Karan,25.0,Chennai,40000.0
John,23.0,Hyderabad,60000.0
Priya,21.0,Bangalore,40000.0
Aisha,,Mumbai,70000.0
Sara,22.0,Mumbai,50000.0
Rahul,22.0,Pune,
Ali,,Chennai,50000.0
Daniyal,20.0,Bangalore,70000.0
Rahul,25.0,Delhi,60000.0
Rahul,21.0,Hyderabad,40000.0
Ali,25.0,Bangalore,
Sara,,,60000.0
Rahul,22.0,Mumbai,
Daniyal,22.0,Bangalore,70000.0
John,20.0,Bangalore,60000.0
Priya,24.0,,50000.0
Daniyal,,Delhi,
Rahul,20.0,Hyderabad,50000.0
John,23.0,Chennai,40000.0
Priya,21.0,Bangalore,40000.0
Aisha,20.0,Delhi,50000.0
Karan,25.0,Delhi,70000.0
Aisha,21.0,Hyderabad,40000.0
Ali,21.0,Mumbai,
Aisha,21.0,Pune,
Rahul,22.0,Delhi,50000.0
Karan,22.0,Bangalore,
John,22.0,Pune,60000.0
Sara,,Hyderabad,70000.0
Karan,,Hyderabad,
Sara,20.0,Hyderabad,50000.0
Priya,21.0,Pune,50000.0
Daniyal,20.0,Hyderabad,70000.0
Ali,24.0,Mumbai,50000.0
John,20.0,Bangalore,
Daniyal,20.0,Delhi,40000.0
Daniyal,25.0,Chennai,
Sara,,Chennai,50000.0
Ali,20.0,Delhi,40000.0
Aisha,20.0,Hyderabad,70000.0
Priya,25.0,Chennai,70000.0
John,25.0,,40000.0
Priya,21.0,Chennai,
Ali,22.0,Delhi,
Daniyal,20.0,Mumbai,70000.0
Daniyal,22.0,Mumbai,50000.0
Sara,20.0,Delhi,60000.0
Rahul,20.0,Pune,70000.0
Ali,22.0,Chennai,40000.0
Aisha,22.0,,
Rahul,22.0,Mumbai,60000.0
Sara,25.0,Chennai,40000.0
Ali,22.0,Hyderabad,50000.0
Rahul,23.0,Chennai,
Karan,25.0,Mumbai,70000.0
Aisha,21.0,Bangalore,70000.0
Aisha,25.0,Hyderabad,70000.0
Daniyal,20.0,Mumbai,
John,23.0,Hyderabad,50000.0
Priya,23.0,Chennai,
Daniyal,22.0,Chennai,70000.0
John,20.0,Pune,70000.0
Ali,25.0,,40000.0
Sara,24.0,,70000.0
Sara,25.0,Mumbai,50000.0
Priya,21.0,Delhi,70000.0
Ali,24.0,Hyderabad,
Rahul,25.0,,70000.0
Karan,,Mumbai,
Karan,22.0,Mumbai,40000.0
John,20.0,Bangalore,60000.0
John,20.0,,70000.0
Sara,25.0,Delhi,70000.0
Daniyal,21.0,Delhi,60000.0
John,24.0,Chennai,60000.0
Ali,20.0,Hyderabad,50000.0
Karan,20.0,Mumbai,
Priya,20.0,Mumbai,70000.0
John,25.0,Hyderabad,40000.0
Aisha,22.0,Bangalore,70000.0
Karan,21.0,Delhi,60000.0
Sara,,,40000.0
Karan,23.0,Mumbai,40000.0
John,22.0,Hyderabad,40000.0
Rahul,20.0,Mumbai,
Ali,,Pune,40000.0
Rahul,24.0,Mumbai,60000.0
John,,Mumbai,50000.0
John,,Mumbai,50000.0
Aisha,25.0,Hyderabad,70000.0
Sara,20.0,Pune,
Sara,25.0,Delhi,70000.0
Karan,21.0,Pune,60000.0
Aisha,22.0,Chennai,50000.0
John,21.0,Delhi,
Sara,20.0,Delhi,60000.0
Karan,25.0,Pune,60000.0
Priya,22.0,Pune,
Rahul,23.0,Hyderabad,50000.0
Ali,23.0,Delhi,70000.0
Rahul,20.0,Mumbai,
Sara,21.0,Bangalore,60000.0
Ali,21.0,Chennai,40000.0
Rahul,25.0,Chennai,50000.0
Priya,25.0,,60000.0
Daniyal,22.0,Hyderabad,50000.0
Rahul,24.0,,
Aisha,23.0,,60000.0
Ali,24.0,Hyderabad,50000.0
Karan,21.0,Hyderabad,40000.0
Daniyal,24.0,Pune,50000.0
Ali,25.0,Delhi,60000.0
Aisha,,Pune,40000.0
Ali,24.0,Pune,
Ali,21.0,,50000.0
Priya,21.0,Bangalore,70000.0
Ali,20.0,Bangalore,70000.0
Priya,20.0,Hyderabad,
Daniyal,25.0,Pune,
Priya,,Hyderabad,40000.0
Ali,24.0,Bangalore,
Priya,24.0,Delhi,70000.0
Karan,23.0,Delhi,40000.0
Sara,23.0,Chennai,70000.0
Karan,20.0,Delhi,40000.0
Karan,24.0,Hyderabad,70000.0
Priya,21.0,Mumbai,
Sara,25.0,Pune,60000.0
Karan,25.0,Bangalore,60000.0
Ali,20.0,,60000.0
Daniyal,23.0,Pune,60000.0
Sara,22.0,Delhi,
Sara,22.0,,70000.0
John,20.0,Mumbai,50000.0
Sara,23.0,Mumbai,60000.0
Ali,24.0,Bangalore,70000.0
Sara,24.0,Chennai,50000.0
Aisha,23.0,,40000.0
John,23.0,Mumbai,
Karan,,Delhi,50000.0
Aisha,23.0,Delhi,
Priya,25.0,,70000.0
Sara,24.0,Delhi,60000.0
Karan,24.0,Mumbai,70000.0
Daniyal,20.0,Bangalore,
Priya,22.0,Hyderabad,60000.0
Ali,21.0,Mumbai,
John,25.0,Chennai,60000.0
Rahul,21.0,Mumbai,60000.0
Daniyal,,Chennai,50000.0
Aisha,21.0,Pune,40000.0
Sara,23.0,Mumbai,50000.0
Karan,24.0,Pune,70000.0
Aisha,20.0,Hyderabad,40000.0
John,25.0,,40000.0
John,22.0,Chennai,40000.0
Sara,25.0,Delhi,60000.0
Daniyal,25.0,Chennai,50000.0
Sara,22.0,Bangalore,70000.0
Sara,22.0,Pune,70000.0
Sara,22.0,Chennai,70000.0
Sara,,Mumbai,60000.0
Daniyal,21.0,Hyderabad,
Daniyal,22.0,Hyderabad,60000.0
Karan,22.0,,60000.0
Rahul,23.0,Pune,60000.0
Aisha,23.0,Delhi,50000.0
Rahul,21.0,,40000.0
Aisha,25.0,Hyderabad,40000.0
Rahul,20.0,Bangalore,
Daniyal,23.0,Mumbai,
Karan,23.0,,70000.0
Karan,22.0,Hyderabad,
Sara,24.0,,
Aisha,23.0,Delhi,70000.0
Ali,22.0,Mumbai,
Priya,23.0,Mumbai,40000.0
Aisha,23.0,Bangalore,50000.0
Sara,23.0,,
Rahul,25.0,,60000.0
John,24.0,Mumbai,70000.0
Karan,21.0,Pune,
Ali,,Pune,
Sara,22.0,,
Daniyal,21.0,Hyderabad,60000.0
Ali,22.0,Bangalore,
John,21.0,Bangalore,50000.0
Ali,24.0,Hyderabad,60000.0
Aisha,,Delhi,70000.0
John,24.0,Delhi,70000.0
John,20.0,Chennai,40000.0
Ali,24.0,Hyderabad,40000.0
Ali,23.0,Hyderabad,
Aisha,24.0,,40000.0
Priya,22.0,Hyderabad,70000.0
John,21.0,Bangalore,40000.0
Sara,,Hyderabad,60000.0
John,23.0,Pune,70000.0
Karan,25.0,Delhi,50000.0
Aisha,20.0,Bangalore,70000.0
Ali,21.0,Bangalore,
Priya,23.0,Chennai,50000.0
Sara,24.0,Bangalore,50000.0
John,,Delhi,70000.0
Rahul,24.0,,60000.0
Rahul,22.0,Chennai,40000.0
Daniyal,24.0,Pune,70000.0
Aisha,24.0,Mumbai,40000.0
John,22.0,Chennai,60000.0
Sara,23.0,,70000.0
John,23.0,Chennai,
Sara,20.0,Delhi,
Aisha,,,
Karan,21.0,Chennai,40000.0
Daniyal,24.0,Bangalore,40000.0
Priya,21.0,Chennai,60000.0
John,22.0,,60000.0
Daniyal,20.0,Chennai,50000.0
John,20.0,Bangalore,70000.0
Daniyal,21.0,Hyderabad,60000.0
Rahul,23.0,Mumbai,50000.0
Daniyal,25.0,Delhi,60000.0
Daniyal,,Chennai,
Ali,25.0,Pune,
Priya,21.0,Pune,70000.0
Karan,,Mumbai,
John,22.0,Hyderabad,60000.0
Aisha,,Hyderabad,50000.0
Rahul,,,40000.0
Sara,,Bangalore,50000.0
John,25.0,,70000.0
John,23.0,Pune,50000.0
Priya,20.0,Hyderabad,40000.0
Priya,24.0,Delhi,
Daniyal,25.0,Hyderabad,40000.0
John,20.0,Mumbai,70000.0
Priya,21.0,Delhi,60000.0
Ali,,Pune,70000.0
Ali,22.0,Mumbai,70000.0
Rahul,,Delhi,60000.0
Sara,24.0,Pune,50000.0
Daniyal,23.0,Chennai,40000.0
Priya,,Delhi,
Priya,25.0,Hyderabad,60000.0
Priya,,Delhi,40000.0
Aisha,21.0,Bangalore,60000.0
Daniyal,20.0,,60000.0
Sara,24.0,Pune,50000.0
Priya,22.0,Hyderabad,60000.0
Rahul,22.0,Chennai,50000.0
John,21.0,Bangalore,40000.0
Priya,25.0,Bangalore,50000.0
Sara,21.0,Pune,40000.0
Rahul,22.0,Mumbai,60000.0
Sara,25.0,Chennai,
John,23.0,Pune,60000.0
Rahul,21.0,Mumbai,60000.0
Ali,24.0,,70000.0
Daniyal,25.0,Hyderabad,70000.0
Sara,,Bangalore,70000.0
Rahul,24.0,Hyderabad,50000.0
Aisha,,Pune,
John,20.0,Hyderabad,
Karan,25.0,Mumbai,
Priya,21.0,Bangalore,70000.0
Sara,21.0,Chennai,40000.0
Priya,22.0,Delhi,
Daniyal,24.0,Pune,50000.0
Karan,25.0,Mumbai,40000.0
Sara,20.0,Delhi,70000.0
Priya,25.0,Mumbai,
Ali,22.0,Hyderabad,50000.0
Priya,21.0,Bangalore,60000.0
Ali,,Delhi,
John,24.0,Delhi,70000.0
Priya,22.0,Delhi,40000.0
Daniyal,23.0,Hyderabad,40000.0
John,25.0,Delhi,70000.0
John,22.0,,40000.0
Daniyal,,Hyderabad,70000.0
Sara,22.0,Chennai,50000.0
John,20.0,Mumbai,50000.0
Karan,22.0,Hyderabad,
Sara,24.0,Mumbai,
Ali,20.0,Chennai,
John,,,
Sara,21.0,Chennai,40000.0
Ali,22.0,Delhi,40000.0
Ali,20.0,,50000.0
John,22.0,Mumbai,70000.0
Karan,,Bangalore,60000.0
Aisha,24.0,Chennai,70000.0
Aisha,,Chennai,70000.0
Aisha,24.0,Mumbai,60000.0
Ali,22.0,Delhi,70000.0
Rahul,22.0,Mumbai,40000.0
Daniyal,22.0,Mumbai,
Rahul,24.0,Bangalore,60000.0
Rahul,24.0,,40000.0
Ali,25.0,Chennai,70000.0
John,20.0,Pune,50000.0
John,20.0,Bangalore,70000.0
Priya,24.0,Hyderabad,50000.0
Sara,22.0,Delhi,40000.0
Sara,24.0,,50000.0
John,25.0,,40000.0
Priya,,Pune,70000.0
Sara,,,
Sara,23.0,,40000.0
Rahul,24.0,Hyderabad,70000.0
John,25.0,,70000.0
Priya,21.0,Delhi,70000.0
Rahul,25.0,,
Rahul,23.0,Mumbai,70000.0
Rahul,21.0,Pune,50000.0
Daniyal,25.0,Chennai,50000.0
Daniyal,22.0,Pune,40000.0
Rahul,20.0,Delhi,40000.0
Daniyal,24.0,Bangalore,60000.0
Ali,21.0,Pune,70000.0
John,24.0,Mumbai,40000.0
Rahul,20.0,Pune,40000.0
Daniyal,25.0,Mumbai,50000.0
Daniyal,25.0,Chennai,70000.0
John,22.0,Pune,70000.0
Ali,25.0,Hyderabad,
Karan,24.0,Mumbai,40000.0
Ali,20.0,Bangalore,
John,24.0,Delhi,60000.0
Ali,24.0,Hyderabad,40000.0
Ali,20.0,Bangalore,40000.0
Ali,22.0,Bangalore,70000.0
Daniyal,24.0,,40000.0
Karan,21.0,Pune,40000.0
Karan,20.0,Chennai,70000.0
John,20.0,,40000.0
Priya,23.0,Mumbai,70000.0
Daniyal,22.0,,70000.0
Karan,25.0,Pune,40000.0
Karan,25.0,Pune,
Karan,24.0,Pune,70000.0
John,20.0,Delhi,
Priya,,Chennai,50000.0
Sara,20.0,Hyderabad,40000.0
Aisha,21.0,,60000.0
Karan,,Delhi,70000.0
Ali,20.0,Hyderabad,40000.0
Priya,20.0,Bangalore,70000.0
Ali,21.0,Bangalore,70000.0
Aisha,22.0,Pune,
Sara,24.0,Chennai,40000.0
John,25.0,Mumbai,40000.0
Aisha,20.0,,
Sara,24.0,Chennai,70000.0
John,20.0,Pune,40000.0
John,21.0,Mumbai,60000.0
Sara,21.0,Bangalore,
Karan,,,
Priya,25.0,Pune,60000.0
Sara,,Pune,50000.0
Aisha,,Hyderabad,60000.0
Ali,21.0,Delhi,50000.0
Aisha,20.0,Chennai,70000.0
Karan,23.0,Mumbai,50000.0
Daniyal,25.0,Delhi,70000.0
John,23.0,Mumbai,
Sara,21.0,Pune,50000.0
Ali,21.0,Pune,
John,25.0,Hyderabad,40000.0
Sara,,Bangalore,
John,23.0,Delhi,
John,25.0,Mumbai,70000.0
Daniyal,20.0,Chennai,70000.0
Ali,23.0,,60000.0
Daniyal,22.0,,70000.0
Karan,22.0,Bangalore,50000.0
Daniyal,25.0,Hyderabad,50000.0
Rahul,25.0,Mumbai,70000.0
Ali,20.0,Hyderabad,60000.0
Sara,25.0,Mumbai,70000.0
Ali,20.0,Hyderabad,
Ali,22.0,Mumbai,60000.0
Ali,22.0,,60000.0
Daniyal,25.0,Hyderabad,70000.0
Daniyal,21.0,Pune,
Priya,22.0,Pune,40000.0
Karan,23.0,Mumbai,50000.0
Sara,20.0,Hyderabad,50000.0
Daniyal,25.0,Mumbai,60000.0
Karan,22.0,Bangalore,70000.0
Priya,20.0,Chennai,40000.0
Daniyal,,Chennai,60000.0
Ali,21.0,Hyderabad,60000.0
Karan,21.0,Mumbai,50000.0
Daniyal,,Pune,70000.0
Karan,,Mumbai,40000.0
John,25.0,Mumbai,50000.0
Priya,20.0,,70000.0
Karan,23.0,Hyderabad,50000.0
Ali,,,70000.0
Karan,24.0,Hyderabad,70000.0
Karan,20.0,Delhi,
Karan,,Mumbai,60000.0
Rahul,23.0,Chennai,
Daniyal,24.0,Mumbai,40000.0
John,20.0,Chennai,40000.0
Karan,,Hyderabad,
Priya,23.0,,50000.0
Aisha,23.0,Pune,70000.0
Ali,21.0,,40000.0
Daniyal,,Bangalore,40000.0
Aisha,,,70000.0
John,21.0,Pune,40000.0
Daniyal,,Bangalore,60000.0
Sara,,Chennai,60000.0
John,22.0,Mumbai,70000.0
Ali,21.0,Delhi,
Sara,24.0,Mumbai,40000.0
Sara,23.0,Hyderabad,
Karan,24.0,Delhi,70000.0
John,22.0,,40000.0
Ali,23.0,Chennai,50000.0
Ali,25.0,Chennai,50000.0
Ali,25.0,Bangalore,60000.0
John,,Pune,70000.0
Daniyal,24.0,,40000.0
Priya,20.0,Chennai,70000.0
Ali,25.0,Hyderabad,50000.0
Sara,22.0,Mumbai,60000.0
Ali,24.0,Bangalore,60000.0
Aisha,,,
Daniyal,20.0,Bangalore,70000.0
Ali,20.0,Hyderabad,50000.0
Ali,,Bangalore,60000.0
Priya,24.0,Pune,70000.0
Priya,25.0,Bangalore,70000.0
Sara,24.0,Delhi,50000.0
Sara,25.0,Chennai,
Aisha,20.0,Pune,40000.0
John,,Hyderabad,60000.0
Daniyal,20.0,Chennai,50000.0
Karan,25.0,Delhi,
Ali,24.0,Delhi,60000.0
Ali,22.0,Hyderabad,40000.0
Daniyal,22.0,Pune,70000.0
Rahul,,Mumbai,50000.0
Rahul,25.0,Hyderabad,60000.0
Ali,24.0,Chennai,60000.0
John,25.0,Hyderabad,40000.0
Aisha,23.0,Pune,40000.0
Aisha,21.0,Hyderabad,
Sara,,Mumbai,50000.0
Daniyal,20.0,,40000.0
Priya,25.0,Bangalore,
Sara,24.0,,40000.0
Rahul,25.0,Delhi,40000.0
Ali,20.0,,40000.0
Ali,24.0,,
Rahul,21.0,Hyderabad,40000.0
Karan,25.0,Hyderabad,60000.0
Priya,20.0,Mumbai,
Aisha,24.0,Delhi,40000.0
Aisha,20.0,Mumbai,60000.0
John,25.0,Bangalore,
Aisha,25.0,Pune,70000.0
Aisha,24.0,Bangalore,60000.0
Daniyal,21.0,,70000.0
Priya,25.0,Chennai,40000.0
Priya,21.0,Hyderabad,50000.0
Ali,25.0,Chennai,40000.0
John,21.0,Pune,50000.0
Rahul,25.0,Hyderabad,50000.0
Daniyal,23.0,Bangalore,50000.0
Priya,22.0,Hyderabad,60000.0
Sara,25.0,Pune,70000.0
Sara,20.0,Hyderabad,70000.0
Daniyal,23.0,Delhi,40000.0
Karan,23.0,Delhi,
Ali,23.0,Hyderabad,60000.0
Priya,25.0,,40000.0
Daniyal,,Chennai,
Daniyal,22.0,Chennai,60000.0
Rahul,,Hyderabad,40000.0
Rahul,22.0,Pune,50000.0
Aisha,24.0,Mumbai,40000.0
Ali,24.0,Bangalore,50000.0
Karan,22.0,Pune,40000.0
Karan,20.0,Mumbai,50000.0
Karan,25.0,Delhi,50000.0
Daniyal,24.0,Bangalore,
Aisha,,Mumbai,60000.0
Rahul,22.0,Chennai,40000.0
Priya,20.0,Bangalore,40000.0
Daniyal,21.0,Hyderabad,40000.0
Rahul,,Pune,
Karan,24.0,Mumbai,
Aisha,21.0,Chennai,60000.0
John,22.0,Pune,40000.0
Ali,25.0,Chennai,60000.0
Priya,20.0,Bangalore,60000.0
Aisha,22.0,Hyderabad,50000.0
Sara,21.0,Mumbai,70000.0
John,22.0,,70000.0
John,20.0,Pune,70000.0
Rahul,25.0,Pune,60000.0
Rahul,22.0,Chennai,70000.0
Priya,25.0,Pune,70000.0
Rahul,21.0,Delhi,60000.0
Sara,23.0,Pune,70000.0
Daniyal,,Mumbai,70000.0
Priya,25.0,Chennai,70000.0
Aisha,20.0,Chennai,
Rahul,24.0,Delhi,60000.0
Aisha,20.0,Delhi,50000.0
Aisha,22.0,,40000.0
Priya,24.0,Mumbai,70000.0
Daniyal,25.0,Hyderabad,70000.0
Ali,24.0,,
Karan,20.0,Mumbai,70000.0
Sara,20.0,Chennai,50000.0
Priya,20.0,Bangalore,70000.0
Priya,24.0,Pune,
John,,Chennai,70000.0
John,24.0,,70000.0
Ali,23.0,Chennai,
Aisha,23.0,Bangalore,60000.0
Karan,23.0,Chennai,70000.0
