name,age,city,salary
Ali,22.0,Hyderabad,40000.0
Karan,24.0,Delhi,40000.0
Karan,25.0,Hyderabad,
Rahul,20.0,Delhi,60000.0
Rahul,23.0,Hyderabad,50000.0
Priya,20.0,Delhi,50000.0
Karan,20.0,Pune,70000.0
Daniyal,,,60000.0
Aisha,20.0,Pune,
Aisha,20.0,,50000.0
Aisha,,Chennai,40000.0
Rahul,20.0,Delhi,60000.0
Sara,23.0,Hyderabad,50000.0
Karan,,Mumbai,60000.0
Sara,24.0,Bangalore,50000.0
Karan,25.0,Delhi,40000.0
Ali,,Bangalore,
Aisha,24.0,Pune,
Karan,24.0,Bangalore,60000.0
Sara,21.0,,70000.0
Rahul,24.0,Delhi,70000.0
John,21.0,Delhi,70000.0
Sara,24.0,,60000.0
Aisha,20.0,,40000.0
Rahul,21.0,,40000.0
Daniyal,,Mumbai,50000.0
Daniyal,21.0,Pune,
Daniyal,23.0,Mumbai,70000.0
John,21.0,Bangalore,
Priya,24.0,Mumbai,40000.0
Daniyal,22.0,Hyderabad,60000.0
Karan,25.0,Chennai,40000.0
Priya,24.0,Chennai,50000.0
Aisha,20.0,Bangalore,60000.0
Sara,25.0,Delhi,
Ali,20.0,Hyderabad,60000.0
Aisha,,Mumbai,60000.0
Aisha,22.0,Pune,40000.0
Sara,20.0,Bangalore,
Aisha,,Mumbai,40000.0
Karan,,Bangalore,40000.0
Rahul,25.0,Chennai,60000.0
Karan,25.0,,60000.0
Rahul,20.0,Pune,70000.0
Ali,25.0,Delhi,50000.0
Sara,22.0,,40000.0
Ali,25.0,Pune,70000.0
Sara,25.0,,40000.0
Daniyal,,,
Daniyal,25.0,Hyderabad,40000.0
Rahul,24.0,Chennai,70000.0
Priya,24.0,Bangalore,50000.0
Aisha,21.0,,
Karan,24.0,Bangalore,
Sara,21.0,Delhi,
Rahul,25.0,Mumbai,70000.0
Karan,,Delhi,60000.0
Daniyal,21.0,,50000.0
Ali,23.0,Pune,
Karan,20.0,Delhi,40000.0
Rahul,22.0,Mumbai,
Ali,22.0,Chennai,70000.0
Karan,21.0,Bangalore,
Sara,23.0,Mumbai,60000.0
Priya,24.0,Pune,
Daniyal,25.0,Chennai,70000.0
Karan,,Hyderabad,
John,21.0,Chennai,40000.0
Aisha,23.0,Bangalore,40000.0
Karan,24.0,Chennai,
Daniyal,21.0,Hyderabad,40000.0
Aisha,20.0,,
Priya,25.0,,50000.0
Priya,25.0,,
Sara,25.0,Pune,60000.0
Rahul,22.0,,50000.0
John,21.0,Pune,40000.0
Ali,21.0,Mumbai,50000.0
Daniyal,,,40000.0
Priya,20.0,Chennai,60000.0
John,24.0,Bangalore,40000.0
Priya,23.0,Pune,70000.0
Aisha,22.0,Mumbai,40000.0
Aisha,20.0,,40000.0
John,24.0,Pune,70000.0
John,23.0,Bangalore,
Rahul,22.0,Chennai,40000.0
Ali,22.0,Mumbai,40000.0
Daniyal,22.0,Hyderabad,40000.0
Priya,24.0,Delhi,70000.0
Karan,25.0,Bangalore,60000.0
Priya,,Pune,40000.0
Ali,21.0,Pune,50000.0
Ali,24.0,Mumbai,40000.0
Priya,25.0,Pune,70000.0
Daniyal,22.0,Chennai,40000.0
Daniyal,24.0,Mumbai,60000.0
Karan,22.0,Delhi,50000.0
Daniyal,25.0,,40000.0
Daniyal,,,70000.0
Aisha,24.0,Chennai,50000.0
Priya,20.0,Hyderabad,50000.0
Rahul,21.0,Delhi,
John,25.0,Bangalore,60000.0
Rahul,23.0,Delhi,
Sara,24.0,Mumbai,70000.0
Sara,,Delhi,60000.0
Daniyal,20.0,Pune,70000.0
Karan,25.0,Chennai,40000.0
Ali,25.0,Bangalore,40000.0
Daniyal,,Chennai,50000.0
Aisha,24.0,Hyderabad,
John,23.0,Delhi,40000.0
Ali,21.0,Chennai,60000.0
Ali,23.0,Mumbai,40000.0
Aisha,21.0,Hyderabad,60000.0
Ali,25.0,Delhi,40000.0
Aisha,25.0,Delhi,60000.0
John,24.0,Hyderabad,
Aisha,21.0,Chennai,70000.0
John,,Delhi,
Priya,25.0,Pune,50000.0
Sara,,Mumbai,
Priya,22.0,Mumbai,50000.0
Sara,24.0,,
Aisha,20.0,,60000.0
Sara,,Mumbai,50000.0
Priya,25.0,Chennai,60000.0
Sara,,Pune,40000.0
Rahul,21.0,Hyderabad,50000.0
Ali,24.0,Mumbai,
Aisha,,Delhi,
John,24.0,Pune,50000.0
Daniyal,22.0,Delhi,60000.0
Aisha,20.0,,60000.0
Sara,20.0,,40000.0
John,,Pune,40000.0
Aisha,22.0,,40000.0
Daniyal,24.0,,60000.0
Aisha,21.0,Bangalore,60000.0
Aisha,22.0,Bangalore,
Karan,25.0,Hyderabad,60000.0
Priya,21.0,Bangalore,50000.0
Sara,25.0,Chennai,50000.0
Ali,21.0,Bangalore,70000.0
Aisha,20.0,Hyderabad,
Daniyal,24.0,Mumbai,40000.0
Aisha,23.0,Pune,70000.0
Sara,20.0,Delhi,50000.0
Ali,25.0,Mumbai,70000.0
Karan,25.0,Chennai,
Karan,23.0,,50000.0
John,,Hyderabad,70000.0
Priya,25.0,Delhi,40000.0
Daniyal,22.0,Hyderabad,60000.0
Rahul,21.0,,40000.0
Aisha,22.0,Chennai,50000.0
John,,,40000.0
Rahul,22.0,Chennai,70000.0
Ali,23.0,,40000.0
Sara,,Delhi,70000.0
John,,Mumbai,70000.0
Sara,22.0,Mumbai,
Karan,21.0,Chennai,
Daniyal,24.0,Hyderabad,70000.0
Priya,25.0,Hyderabad,60000.0
Priya,,,
Sara,24.0,Mumbai,60000.0
Priya,23.0,Pune,70000.0
Priya,22.0,Pune,50000.0
Priya,23.0,,40000.0
Daniyal,21.0,Hyderabad,50000.0
Rahul,,Pune,70000.0
Karan,25.0,,70000.0
Karan,21.0,Pune,70000.0
Rahul,24.0,Pune,70000.0
Aisha,20.0,Mumbai,
Rahul,21.0,Mumbai,
Sara,23.0,Hyderabad,60000.0
Priya,23.0,Pune,50000.0
Aisha,23.0,Mumbai,60000.0
Aisha,21.0,Bangalore,40000.0
Karan,23.0,Mumbai,70000.0
Priya,,Bangalore,70000.0
Ali,25.0,Chennai,50000.0
Karan,21.0,Bangalore,50000.0
John,,Pune,50000.0
Daniyal,25.0,Bangalore,60000.0
Priya,21.0,Hyderabad,60000.0
Daniyal,,Hyderabad,
Rahul,20.0,Hyderabad,70000.0
Sara,23.0,Chennai,70000.0
Rahul,22.0,Chennai,60000.0
Priya,21.0,Delhi,50000.0
Daniyal,20.0,Bangalore,70000.0
Aisha,23.0,Hyderabad,60000.0
John,,Hyderabad,
Aisha,20.0,Pune,70000.0
Daniyal,23.0,Pune,
Sara,25.0,Chennai,
John,24.0,Delhi,70000.0
Priya,20.0,,60000.0
Rahul,21.0,,70000.0
Priya,21.0,Pune,60000.0
Priya,22.0,Delhi,60000.0
Karan,,Delhi,50000.0
Sara,22.0,,50000.0
Priya,22.0,Delhi,70000.0
Ali,23.0,Pune,
Aisha,24.0,,
Sara,,Pune,50000.0
John,21.0,Delhi,50000.0
Aisha,25.0,Delhi,
Karan,22.0,Bangalore,
Priya,,Mumbai,60000.0
John,22.0,Pune,
Daniyal,22.0,Pune,70000.0
Daniyal,24.0,Mumbai,40000.0
John,,Delhi,60000.0
Karan,23.0,Pune,40000.0
Rahul,24.0,Bangalore,50000.0
Aisha,25.0,Bangalore,40000.0
Daniyal,21.0,Delhi,
Karan,20.0,Hyderabad,40000.0
John,22.0,,
Ali,22.0,,
John,24.0,Pune,60000.0
Rahul,24.0,Bangalore,
Ali,23.0,,60000.0
Sara,22.0,Delhi,
Sara,25.0,Hyderabad,
John,,Bangalore,50000.0
Aisha,23.0,Delhi,60000.0
Ali,22.0,Mumbai,
Aisha,24.0,Hyderabad,
Aisha,24.0,Mumbai,70000.0
Ali,23.0,Bangalore,40000.0
Priya,20.0,,50000.0
Sara,24.0,Hyderabad,70000.0
Karan,,Delhi,70000.0
Karan,22.0,Hyderabad,50000.0
Karan,24.0,Chennai,60000.0
Karan,22.0,Hyderabad,
Aisha,,Chennai,60000.0
Ali,25.0,,40000.0
Daniyal,23.0,Mumbai,40000.0
Daniyal,24.0,Mumbai,70000.0
Daniyal,24.0,,50000.0
Rahul,24.0,Pune,40000.0
Priya,25.0,Delhi,60000.0
Karan,24.0,Pune,50000.0
Karan,25.0,,
Ali,20.0,Chennai,70000.0
Karan,22.0,,
Rahul,23.0,Chennai,70000.0
Daniyal,23.0,Hyderabad,70000.0
Priya,22.0,Chennai,60000.0
Karan,,Chennai,50000.0
Sara,23.0,Chennai,70000.0
Ali,21.0,Hyderabad,70000.0
Daniyal,23.0,Hyderabad,50000.0
John,25.0,Hyderabad,50000.0
Aisha,25.0,Mumbai,60000.0
Sara,22.0,,
Priya,21.0,Bangalore,
Ali,,,
Sara,23.0,Chennai,50000.0
Daniyal,24.0,Hyderabad,60000.0
Priya,22.0,Pune,70000.0
Daniyal,,Delhi,60000.0
Daniyal,22.0,,50000.0
Aisha,21.0,,70000.0
Daniyal,25.0,Hyderabad,70000.0
Sara,23.0,Hyderabad,40000.0
Sara,21.0,Bangalore,50000.0
Priya,23.0,Mumbai,60000.0
John,23.0,,60000.0
Daniyal,24.0,Pune,50000.0
John,23.0,Delhi,40000.0
Ali,23.0,Chennai,50000.0
Rahul,20.0,Mumbai,40000.0
Daniyal,21.0,Delhi,50000.0
Aisha,24.0,Chennai,50000.0
Daniyal,23.0,Pune,70000.0
Priya,24.0,Pune,
Priya,22.0,,40000.0
Sara,25.0,,60000.0
Sara,21.0,Hyderabad,40000.0
Aisha,24.0,Hyderabad,60000.0
John,24.0,Delhi,70000.0
John,,Pune,70000.0
Rahul,23.0,Delhi,
Karan,24.0,Bangalore,40000.0
Karan,22.0,,
Daniyal,22.0,Chennai,
Priya,20.0,Bangalore,40000.0
Rahul,25.0,,70000.0
Daniyal,20.0,Delhi,
Priya,24.0,,
Aisha,23.0,Mumbai,
Daniyal,,Bangalore,
Ali,21.0,Hyderabad,50000.0
Karan,24.0,Chennai,70000.0
John,22.0,Delhi,60000.0
Ali,21.0,Mumbai,
Daniyal,24.0,Bangalore,50000.0
Sara,24.0,,40000.0
Sara,24.0,Chennai,70000.0
Karan,22.0,Pune,50000.0
John,20.0,Chennai,50000.0
Karan,24.0,Hyderabad,50000.0
Sara,20.0,Mumbai,40000.0
Karan,21.0,Chennai,60000.0
Sara,,Hyderabad,40000.0
Sara,21.0,Hyderabad,40000.0
Aisha,24.0,Chennai,40000.0
Ali,,Hyderabad,50000.0
Daniyal,25.0,,40000.0
Daniyal,20.0,,50000.0
Ali,24.0,Hyderabad,60000.0
Karan,25.0,Hyderabad,50000.0
Aisha,23.0,Chennai,40000.0
Aisha,24.0,,40000.0
Sara,20.0,,40000.0
Priya,23.0,Chennai,
Karan,22.0,Mumbai,70000.0
Rahul,21.0,Bangalore,
Rahul,22.0,Delhi,
John,25.0,,
John,20.0,Chennai,
Ali,24.0,Delhi,60000.0
Priya,20.0,Delhi,50000.0
Rahul,25.0,Pune,
Priya,,Chennai,40000.0
John,24.0,Bangalore,60000.0
Rahul,21.0,Mumbai,40000.0
Priya,24.0,Mumbai,50000.0
Karan,21.0,Bangalore,70000.0
Priya,25.0,Mumbai,50000.0
Sara,21.0,Chennai,50000.0
Rahul,21.0,Chennai,70000.0
Ali,,Chennai,
John,24.0,Delhi,60000.0
Karan,23.0,Delhi,70000.0
Priya,21.0,Hyderabad,60000.0
Aisha,21.0,Hyderabad,60000.0
Sara,20.0,Delhi,50000.0
Sara,25.0,Bangalore,60000.0
Aisha,23.0,Bangalore,40000.0
Ali,20.0,Bangalore,70000.0
Daniyal,22.0,Chennai,70000.0
Rahul,24.0,Delhi,
Karan,,Mumbai,
Rahul,,Hyderabad,
John,,Delhi,
Sara,22.0,Mumbai,40000.0
Rahul,22.0,Bangalore,50000.0
John,24.0,Pune,
Rahul,,Bangalore,60000.0
John,21.0,Pune,40000.0
John,25.0,Chennai,
Karan,,,40000.0
Daniyal,23.0,Bangalore,40000.0
Aisha,25.0,Chennai,70000.0
Ali,24.0,Pune,40000.0
Priya,20.0,Pune,70000.0
Daniyal,25.0,Hyderabad,40000.0
Aisha,24.0,Chennai,70000.0
John,22.0,,70000.0
Sara,20.0,Delhi,40000.0
Aisha,21.0,Chennai,60000.0
Daniyal,24.0,Hyderabad,50000.0
Aisha,,Mumbai,
Priya,20.0,Pune,
Priya,,,60000.0
Ali,21.0,Chennai,60000.0
Karan,21.0,Hyderabad,70000.0
Sara,21.0,Bangalore,40000.0
Karan,20.0,Pune,50000.0
Priya,21.0,Chennai,
Rahul,25.0,Mumbai,70000.0
John,21.0,Pune,50000.0
Aisha,22.0,Delhi,60000.0
Ali,25.0,Mumbai,40000.0
Sara,25.0,Delhi,
Ali,,Delhi,
Aisha,23.0,Pune,70000.0
Ali,22.0,Chennai,50000.0
Priya,,Pune,
Aisha,24.0,Bangalore,
Ali,25.0,Mumbai,
John,22.0,,40000.0
Aisha,24.0,Delhi,60000.0
Ali,24.0,,50000.0
Aisha,22.0,Bangalore,70000.0
Priya,24.0,Mumbai,50000.0
Rahul,21.0,,60000.0
Ali,21.0,Pune,50000.0
Rahul,,Mumbai,40000.0
Aisha,25.0,Mumbai,60000.0
Aisha,,Pune,40000.0
Daniyal,25.0,Mumbai,70000.0
Aisha,,,
John,24.0,Hyderabad,
Aisha,,Bangalore,70000.0
Sara,,Bangalore,50000.0
Ali,24.0,Mumbai,50000.0
Karan,21.0,Delhi,50000.0
Sara,20.0,Chennai,40000.0
Rahul,24.0,Pune,40000.0
Aisha,20.0,Delhi,40000.0
Aisha,,Delhi,60000.0
Rahul,21.0,Chennai,70000.0
Aisha,25.0,Delhi,70000.0
Ali,,,50000.0
Priya,24.0,Bangalore,70000.0
John,22.0,Pune,
Sara,22.0,,40000.0
Daniyal,22.0,Delhi,50000.0
Sara,24.0,Chennai,60000.0
Priya,21.0,Mumbai,70000.0
Ali,25.0,Mumbai,50000.0
Daniyal,25.0,Delhi,
John,,Bangalore,60000.0
Rahul,,Delhi,50000.0
John,25.0,Mumbai,
Daniyal,,Bangalore,70000.0
Karan,21.0,Bangalore,70000.0
Sara,23.0,Bangalore,60000.0
Sara,20.0,,40000.0
John,23.0,Delhi,60000.0
Rahul,25.0,Mumbai,60000.0
Daniyal,20.0,Hyderabad,50000.0
Aisha,24.0,Bangalore,40000.0
Priya,23.0,Bangalore,70000.0
John,23.0,Hyderabad,60000.0
Karan,25.0,,70000.0
Karan,22.0,Chennai,60000.0
John,21.0,Chennai,
Sara,22.0,Bangalore,60000.0
Aisha,25.0,Bangalore,50000.0
Sara,24.0,Chennai,40000.0
Rahul,20.0,Chennai,40000.0
John,20.0,Chennai,70000.0
Ali,24.0,,60000.0
Priya,25.0,Hyderabad,40000.0
Rahul,21.0,Chennai,40000.0
Aisha,21.0,Hyderabad,50000.0
Sara,20.0,Pune,60000.0
Sara,22.0,Mumbai,60000.0
Sara,,,50000.0
Sara,25.0,Mumbai,70000.0
Ali,22.0,Chennai,40000.0
Karan,22.0,,60000.0
Ali,24.0,Mumbai,70000.0
Priya,23.0,Bangalore,60000.0
Aisha,,Chennai,
Ali,20.0,Mumbai,50000.0
Priya,20.0,Delhi,
Priya,25.0,Mumbai,60000.0
Ali,22.0,Mumbai,50000.0
Daniyal,25.0,Pune,70000.0
Sara,22.0,Delhi,70000.0
Aisha,24.0,Bangalore,70000.0
Sara,23.0,Hyderabad,50000.0
Karan,24.0,,50000.0
John,21.0,Pune,40000.0
Karan,22.0,Hyderabad,70000.0
Priya,21.0,Pune,70000.0
Ali,24.0,,60000.0
Rahul,,Delhi,
Ali,22.0,Hyderabad,60000.0
Rahul,20.0,Delhi,40000.0
John,22.0,Delhi,70000.0
Rahul,22.0,Mumbai,50000.0
Rahul,22.0,Bangalore,
Sara,23.0,Delhi,40000.0
Ali,20.0,Chennai,60000.0
Priya,24.0,Mumbai,50000.0
Aisha,23.0,Chennai,40000.0
Daniyal,20.0,Delhi,70000.0
Aisha,21.0,,50000.0
Ali,24.0,,60000.0
Priya,21.0,Pune,70000.0
Aisha,22.0,Hyderabad,70000.0
Priya,20.0,Hyderabad,
Sara,25.0,,
Sara,,Bangalore,50000.0
Priya,,Delhi,70000.0
Aisha,,Hyderabad,50000.0
Ali,24.0,Bangalore,40000.0
Rahul,22.0,,70000.0
Ali,22.0,Hyderabad,40000.0
Rahul,22.0,Delhi,50000.0
John,21.0,,70000.0
Aisha,,Chennai,40000.0
Ali,24.0,Hyderabad,70000.0
Aisha,21.0,Hyderabad,50000.0
Aisha,21.0,,40000.0
Ali,22.0,Pune,40000.0
Rahul,20.0,Chennai,50000.0
Karan,21.0,Chennai,60000.0
John,25.0,Hyderabad,60000.0
John,20.0,,
Karan,23.0,Mumbai,
Rahul,22.0,Delhi,
Aisha,23.0,Delhi,60000.0
Daniyal,20.0,Mumbai,70000.0
Ali,25.0,Delhi,70000.0
John,25.0,Delhi,60000.0
John,24.0,Hyderabad,
Rahul,22.0,Chennai,70000.0
Sara,20.0,Hyderabad,60000.0
Rahul,20.0,Delhi,40000.0
Priya,,Mumbai,50000.0
John,21.0,Delhi,
John,23.0,Mumbai,40000.0
Priya,25.0,Pune,50000.0
Karan,21.0,Chennai,70000.0
Aisha,24.0,Hyderabad,
Sara,25.0,Delhi,60000.0
Karan,,Pune,70000.0
Ali,23.0,Pune,40000.0
Sara,20.0,Hyderabad,70000.0
Priya,20.0,,40000.0
Priya,21.0,Bangalore,
Aisha,25.0,Chennai,70000.0
Rahul,,Bangalore,50000.0
Sara,20.0,Delhi,40000.0
Karan,23.0,Bangalore,40000.0
Sara,,,
Aisha,25.0,Pune,
Ali,23.0,Delhi,70000.0
Karan,22.0,Delhi,60000.0
Aisha,22.0,Hyderabad,40000.0
Sara,20.0,Pune,50000.0
Karan,22.0,Mumbai,
Karan,21.0,Delhi,50000.0
John,20.0,Delhi,70000.0
Karan,23.0,Chennai,
Sara,24.0,Bangalore,40000.0
Rahul,23.0,Chennai,70000.0
Ali,21.0,Hyderabad,60000.0
Sara,22.0,Hyderabad,50000.0
Ali,22.0,Delhi,50000.0
Ali,24.0,Hyderabad,
Daniyal,20.0,Hyderabad,60000.0
Priya,23.0,Mumbai,
Sara,20.0,Mumbai,40000.0
Aisha,24.0,,60000.0
Karan,24.0,Pune,40000.0
Priya,21.0,Delhi,40000.0
Ali,25.0,Hyderabad,60000.0
Priya,23.0,,50000.0
Sara,24.0,Mumbai,40000.0
Ali,22.0,,50000.0
Aisha,23.0,Hyderabad,60000.0
Karan,21.0,,40000.0
Ali,22.0,,
Rahul,21.0,Chennai,
Ali,22.0,Delhi,60000.0
